surface_id,source,kind,current_text,decision,recommended_text,reason
FT09,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,因为自己原因取消一次重要见面后，你通常会主动提出新的时间，而不是等对方重新约。,PASS,因为自己原因取消一次重要见面后，你通常会主动提出新的时间，而不是等对方重新约。,表达足够具体、接近日常语言。
FT10,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,当自己一段时间确实没有精力频繁联系时，你通常会直接说明，而不是继续给出自己做不到的联系承诺。,PASS,当自己一段时间确实没有精力频繁联系时，你通常会直接说明，而不是继续给出自己做不到的联系承诺。,表达足够具体、接近日常语言。
IDC-B01,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,连续和任何人相处很久以后，我都会需要一个人恢复精力。,PASS,连续和任何人相处很久以后，我都会需要一个人恢复精力。,表达足够具体、接近日常语言。
IDC-B02,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,即使是伴侣，我也认为有些信息完全可以永久只属于自己。,PASS,即使是伴侣，我也认为有些信息完全可以永久只属于自己。,表达足够具体、接近日常语言。
IDC-B03,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,自己状态不好时，我通常会让伴侣知道。,PASS,自己状态不好时，我通常会让伴侣知道。,表达足够具体、接近日常语言。
IDC-B04,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,即使关系很好，我也很难相信把重要事情交给别人不会出问题。,PASS,即使关系很好，我也很难相信把重要事情交给别人不会出问题。,表达足够具体、接近日常语言。
IDC-B05,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,就算关系很稳定，伴侣也不应该替我决定重要的个人选择。,PASS,就算关系很稳定，伴侣也不应该替我决定重要的个人选择。,表达足够具体、接近日常语言。
IDC-B06,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,即使非常爱一个人，我仍希望每周有固定的时间完全自己安排。,PASS,即使非常爱一个人，我仍希望每周有固定的时间完全自己安排。,表达足够具体、接近日常语言。
IDC-S01,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,你遇到一个影响很大的工作/学习问题，自己已经处理了几天仍然没有解决。稳定交往的伴侣知道后说：“你不用一个人扛，我们一起想办法。”,PASS,你遇到一个影响很大的工作/学习问题，自己已经处理了几天仍然没有解决。稳定交往的伴侣知道后说：“你不用一个人扛，我们一起想办法。”,表达足够具体、接近日常语言。
IDC-S01.a,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,这种参与对你来说有多舒服？,PASS,这种参与对你来说有多舒服？,表达直接，可保留。
IDC-S01.b,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,你更接近哪种状态？,PASS,你更接近哪种状态？,表达直接，可保留。
IDC-S01.b:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,很愿意让对方真正参与,PASS,很愿意让对方真正参与,表达直接，可保留。
IDC-S01.b:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,可以听建议，但核心还是想自己处理,PASS,可以听建议，但核心还是想自己处理,表达直接，可保留。
IDC-S01.b:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,希望对方知道情况，但不要参与解决,PASS,希望对方知道情况，但不要参与解决,表达直接，可保留。
IDC-S01.b:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,会本能想把事情收回自己手里,PASS,会本能想把事情收回自己手里,表达直接，可保留。
IDC-S01.b:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,说不准,PASS,说不准,表达直接，可保留。
IDC-S02,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,你在一件非常重视的事情上失败，而且自己觉得有些丢脸。伴侣没有追问，只是说：“如果你愿意讲，我想知道你现在真正是什么感觉。”,PASS,你在一件非常重视的事情上失败，而且自己觉得有些丢脸。伴侣没有追问，只是说：“如果你愿意讲，我想知道你现在真正是什么感觉。”,表达足够具体、接近日常语言。
IDC-S02.a,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,这种情况下，你内心的舒适程度更接近：,PASS,这种情况下，你内心的舒适程度更接近：,表达直接，可保留。
IDC-S02.b,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,你更接近哪种反应？,PASS,你更接近哪种反应？,表达直接，可保留。
IDC-S02.b:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,很自然地接受这种亲密 / 帮助 / 依靠,PASS,很自然地接受这种亲密 / 帮助 / 依靠,表达直接，可保留。
IDC-S02.b:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,可以接受，但需要自己保持一些控制,PASS,可以接受，但需要自己保持一些控制,表达直接，可保留。
IDC-S02.b:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,有点不舒服，但通常仍会让关系继续靠近,PASS,有点不舒服，但通常仍会让关系继续靠近,表达直接，可保留。
IDC-S02.b:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,会明显想减少对方的参与,PASS,会明显想减少对方的参与,表达直接，可保留。
IDC-S02.b:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,很难概括，要看关系阶段,PASS,很难概括，要看关系阶段,表达直接，可保留。
IDC-S03,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,你生病几天，伴侣主动说可以帮你买药、送饭并处理一些琐事。,PASS,你生病几天，伴侣主动说可以帮你买药、送饭并处理一些琐事。,表达足够具体、接近日常语言。
IDC-S03.a,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,这种情况下，你内心的舒适程度更接近：,PASS,这种情况下，你内心的舒适程度更接近：,表达直接，可保留。
IDC-S03.b,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,你更接近哪种反应？,PASS,你更接近哪种反应？,表达直接，可保留。
IDC-S03.b:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,很自然地接受这种亲密 / 帮助 / 依靠,PASS,很自然地接受这种亲密 / 帮助 / 依靠,表达直接，可保留。
IDC-S03.b:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,可以接受，但需要自己保持一些控制,PASS,可以接受，但需要自己保持一些控制,表达直接，可保留。
IDC-S03.b:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,有点不舒服，但通常仍会让关系继续靠近,PASS,有点不舒服，但通常仍会让关系继续靠近,表达直接，可保留。
IDC-S03.b:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,会明显想减少对方的参与,PASS,会明显想减少对方的参与,表达直接，可保留。
IDC-S03.b:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,很难概括，要看关系阶段,PASS,很难概括，要看关系阶段,表达直接，可保留。
IDC-S04,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,你们交往一段时间后，对方开始明显更愿意和你分享非常私人的感受，也希望你能同样更真实地表达自己。,PASS,你们交往一段时间后，对方开始明显更愿意和你分享非常私人的感受，也希望你能同样更真实地表达自己。,表达足够具体、接近日常语言。
IDC-S04.a,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,这种情况下，你内心的舒适程度更接近：,PASS,这种情况下，你内心的舒适程度更接近：,表达直接，可保留。
IDC-S04.b,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,你更接近哪种反应？,PASS,你更接近哪种反应？,表达直接，可保留。
IDC-S04.b:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,很自然地接受这种亲密 / 帮助 / 依靠,PASS,很自然地接受这种亲密 / 帮助 / 依靠,表达直接，可保留。
IDC-S04.b:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,可以接受，但需要自己保持一些控制,PASS,可以接受，但需要自己保持一些控制,表达直接，可保留。
IDC-S04.b:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,有点不舒服，但通常仍会让关系继续靠近,PASS,有点不舒服，但通常仍会让关系继续靠近,表达直接，可保留。
IDC-S04.b:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,会明显想减少对方的参与,PASS,会明显想减少对方的参与,表达直接，可保留。
IDC-S04.b:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,很难概括，要看关系阶段,PASS,很难概括，要看关系阶段,表达直接，可保留。
IDC-S05,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,因为临时状况，你有一件非常重要的事情必须依靠伴侣帮忙才能完成。,PASS,因为临时状况，你有一件非常重要的事情必须依靠伴侣帮忙才能完成。,表达足够具体、接近日常语言。
IDC-S05.a,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,这种情况下，你内心的舒适程度更接近：,PASS,这种情况下，你内心的舒适程度更接近：,表达直接，可保留。
IDC-S05.b,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,你更接近哪种反应？,PASS,你更接近哪种反应？,表达直接，可保留。
IDC-S05.b:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,很自然地接受这种亲密 / 帮助 / 依靠,PASS,很自然地接受这种亲密 / 帮助 / 依靠,表达直接，可保留。
IDC-S05.b:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,可以接受，但需要自己保持一些控制,PASS,可以接受，但需要自己保持一些控制,表达直接，可保留。
IDC-S05.b:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,有点不舒服，但通常仍会让关系继续靠近,PASS,有点不舒服，但通常仍会让关系继续靠近,表达直接，可保留。
